volcano_name;eruption_number;eruption_category;area_of_activity;vei;start_year;start_month;start_day;evidence_method_dating;end_year;end_month;end_day;latitude;longitude
Taranaki;14433;Confirmed Eruption;NA;NA;-1560;0;0;Radiocarbon (uncorrected);NA;NA;NA;-39.3;174.07
Redoubt;20330;Confirmed Eruption;NA;NA;-1560;0;0;Varve Count;NA;NA;NA;60.485;-152.742
Fuego;10656;Confirmed Eruption;NA;NA;-1580;0;0;Radiocarbon (uncorrected);NA;NA;NA;14.473;-90.88
Taapaca;11808;Confirmed Eruption;NA;NA;-1580;0;0;Radiocarbon (uncorrected);NA;NA;NA;-18.1;-69.5
Chacana;11455;Confirmed Eruption;NA;NA;-1580;0;0;Radiocarbon (uncorrected);NA;NA;NA;-0.375;-78.25
Fuss Peak;20880;Confirmed Eruption;NA;3;-1590;NA;NA;Radiocarbon (corrected);NA;NA;NA;50.267;155.246
Zaozan [Zaosan];17947;Confirmed Eruption;Goshiki-dake;NA;-1600;0;0;Radiocarbon (corrected);NA;NA;NA;38.144;140.44
Moffett;19726;Confirmed Eruption;NA;NA;-1600;0;0;Radiocarbon (corrected);NA;NA;NA;51.944;-176.747
Soufriere St. Vincent;12439;Confirmed Eruption;NA;NA;-1600;0;0;Radiocarbon (uncorrected);NA;NA;NA;13.33;-61.18
St. Helens;20523;Confirmed Eruption;NA;NA;-1610;0;0;Radiocarbon (corrected);NA;NA;NA;46.2;-122.18
Santorini;13879;Confirmed Eruption;NA;7;-1610;0;0;Radiocarbon (corrected);NA;NA;NA;36.404;25.396
Ata;17009;Confirmed Eruption;Kaimon;3;-1610;0;0;Tephrochronology;NA;NA;NA;31.22;130.57
Unknown Source;13283;Confirmed Eruption;(GISP2, 145 ppb sulfate);NA;-1623;0;0;Ice Core;NA;NA;NA;0;0
Unknown Source;13282;Confirmed Eruption;(Belfast tree-ring chronology);NA;-1628;0;0;Dendrochronology;NA;NA;NA;0;0
Katla;12629;Confirmed Eruption;NA;NA;-1640;0;0;Tephrochronology;NA;NA;NA;63.633;-19.083
Aniakchak;20182;Confirmed Eruption;NA;6;-1645;0;0;Ice Core;NA;NA;NA;56.88;-158.17
Mageik;20215;Confirmed Eruption;East Mageik;NA;-1650;0;0;Radiocarbon (uncorrected);NA;NA;NA;58.195;-155.253
Sheveluch;17661;Confirmed Eruption;NA;3;-1650;0;0;Tephrochronology;NA;NA;NA;56.653;161.36
Kilauea;20738;Confirmed Eruption;SW rift zone;0;-1650;0;0;Radiocarbon (uncorrected);NA;NA;NA;19.421;-155.287
Mauna Loa;10145;Confirmed Eruption;NE and SW rift zones;0;-1650;0;0;Radiocarbon (uncorrected);NA;NA;NA;19.475;-155.608
Hualalai;10240;Confirmed Eruption;NA;0;-1650;0;0;Radiocarbon (uncorrected);NA;NA;NA;19.692;-155.87
Iwatesan;17565;Confirmed Eruption;Nishi-Iwate (O-jigokudani area);NA;-1650;0;0;Radiocarbon (corrected);NA;NA;NA;39.853;141.001
Krasheninnikov;19231;Confirmed Eruption;Northern cone;NA;-1650;0;0;Radiocarbon (corrected);NA;NA;NA;54.596;160.27
Gamchen;19249;Confirmed Eruption;SE flank (Barany);NA;-1650;0;0;Tephrochronology;NA;NA;NA;54.974;160.703
Tolbachik;19273;Confirmed Eruption;SW flank (Istochniky);NA;-1650;0;0;Tephrochronology;NA;NA;NA;55.832;160.326
Asosan;17191;Confirmed Eruption;Ojo-dake;3;-1650;0;0;Radiocarbon (corrected);NA;NA;NA;32.884;131.104
Campi Flegrei;10038;Confirmed Eruption;Fossa Lupara (Monte Senga);4;-1650;0;0;Tephrochronology;NA;NA;NA;40.827;14.139
Hekla;12713;Confirmed Eruption;Vatnafjöll;NA;-1650;0;0;Tephrochronology;NA;NA;NA;63.983;-19.666
Tenerife;13086;Confirmed Eruption;Teide SW flank (La Mancha Ruana);NA;-1650;0;0;Tephrochronology;NA;NA;NA;28.271;-16.641
Cayambe;11397;Confirmed Eruption;NA;NA;-1650;0;0;Tephrochronology;NA;NA;NA;0.029;-77.986
Azufral;11384;Confirmed Eruption;NA;NA;-1650;0;0;Radiocarbon (uncorrected);NA;NA;NA;1.Aug;-77.68
Arenal;11115;Confirmed Eruption;NA;4;-1650;0;0;Tephrochronology;NA;NA;NA;10.463;-84.703
Nemrut Dagi;13313;Confirmed Eruption;NA;NA;-1662;0;0;Varve Count;NA;NA;NA;38.654;42.229
Furnas;13035;Confirmed Eruption;NA;NA;-1670;0;0;Tephrochronology;NA;NA;NA;37.77;-25.32
Katla;12628;Confirmed Eruption;NA;NA;-1670;0;0;Tephrochronology;NA;NA;NA;63.633;-19.083
St. Helens;20522;Confirmed Eruption;NA;NA;-1680;0;0;Radiocarbon (corrected);NA;NA;NA;46.2;-122.18
Craters of the Moon;20690;Confirmed Eruption;Vermillion Chasm to Minidoka-Larkspur;0;-1680;0;0;Radiocarbon (uncorrected);NA;NA;NA;43.42;-113.5
Redoubt;20329;Confirmed Eruption;NA;NA;-1690;0;0;Varve Count;NA;NA;NA;60.485;-152.742
Unknown Source;13281;Confirmed Eruption;(GISP2, 213 ppb sulfate);NA;-1695;0;0;Ice Core;NA;NA;NA;0;0
Katla;12627;Confirmed Eruption;NA;NA;-1700;0;0;Tephrochronology;NA;NA;NA;63.633;-19.083
Tenerife;13085;Confirmed Eruption;NW rift zone (Montaña Botija);NA;-1700;0;0;Tephrochronology;NA;NA;NA;28.271;-16.641
Redoubt;20328;Confirmed Eruption;NA;NA;-1700;0;0;Varve Count;NA;NA;NA;60.485;-152.742
Sheveluch;17660;Confirmed Eruption;NA;4;-1700;0;0;Tephrochronology;NA;NA;NA;56.653;161.36
Mauna Loa;10144;Confirmed Eruption;SW rift zone;0;-1700;0;0;Radiocarbon (uncorrected);NA;NA;NA;19.475;-155.608
Avachinsky;19071;Confirmed Eruption;NA;NA;-1700;0;0;Tephrochronology;NA;NA;NA;53.256;158.836
Maruyama;18662;Confirmed Eruption;Maru-yama;2;-1700;0;0;Radiocarbon (corrected);NA;NA;NA;43.418;143.031
Taranaki;14432;Confirmed Eruption;NA;5;-1700;0;0;Radiocarbon (uncorrected);NA;NA;NA;-39.3;174.07
Taveuni;14824;Confirmed Eruption;NA;2;-1700;0;0;Tephrochronology;NA;NA;NA;-16.82;-179.97
Osorno;12220;Confirmed Eruption;NA;NA;-1710;0;0;Radiocarbon (uncorrected);NA;NA;NA;-41.105;-72.496
Kujusan;17358;Confirmed Eruption;Taisen-Minami;NA;-1720;0;0;Tephrochronology;NA;NA;NA;33.086;131.249
Hengill;12526;Confirmed Eruption;Thjófahraun;0;-1730;0;0;Radiocarbon (corrected);NA;NA;NA;64.083;-21.416
Ljosufjoll;12481;Confirmed Eruption;Grábrók;2;-1750;0;0;Radiocarbon (uncorrected);NA;NA;NA;64.9;-22.483
Hekla;12712;Confirmed Eruption;NA;NA;-1750;0;0;Tephrochronology;NA;NA;NA;63.983;-19.666
Niigata-Yakeyama;17533;Confirmed Eruption;NA;NA;-1750;0;0;Radiocarbon (corrected);NA;NA;NA;36.921;138.036
Tokachidake;18635;Confirmed Eruption;NA;NA;-1750;0;0;Radiocarbon (corrected);NA;NA;NA;43.418;142.686
Tolbachik;19272;Confirmed Eruption;SW flank (Mokhnataya);3;-1750;0;0;Tephrochronology;NA;NA;NA;55.832;160.326
Mauna Loa;10143;Confirmed Eruption;NE rift zone;0;-1750;0;0;Radiocarbon (uncorrected);NA;NA;NA;19.475;-155.608
Martin;20207;Confirmed Eruption;NA;NA;-1750;0;0;Radiocarbon (uncorrected);NA;NA;NA;58.172;-155.361
Makushin;19867;Confirmed Eruption;NA;NA;-1750;0;0;Radiocarbon (uncorrected);NA;NA;NA;53.891;-166.923
Veniaminof;20156;Confirmed Eruption;NA;6;-1750;0;0;Radiocarbon (uncorrected);NA;NA;NA;56.17;-159.38
Okataina;14501;Confirmed Eruption;Haroharo (Rotokawau to Rotoatua);4;-1750;0;0;Radiocarbon (corrected);NA;NA;NA;-38.12;176.5
Chikurachki;20889;Confirmed Eruption;NA;3;-1750;NA;NA;Tephrochronology;NA;NA;NA;50.324;155.461
St. Helens;20521;Confirmed Eruption;NA;5;-1770;0;0;Tephrochronology;NA;NA;NA;46.2;-122.18
Merapi;15818;Confirmed Eruption;NA;NA;-1770;0;0;Radiocarbon (corrected);NA;NA;NA;-7.54;110.446
Arenal;11114;Confirmed Eruption;Cerro Chato;NA;-1770;0;0;Radiocarbon (corrected);NA;NA;NA;10.463;-84.703
Ata;17008;Confirmed Eruption;Kaimon;4;-1780;0;0;Tephrochronology;NA;NA;NA;31.22;130.57
Fournaise, Piton de la;14211;Confirmed Eruption;NA;NA;-1790;0;0;Radiocarbon (uncorrected);NA;NA;NA;-21.244;55.708
Griggs;20246;Confirmed Eruption;NA;NA;-1790;0;0;Radiocarbon (corrected);NA;NA;NA;58.354;-155.092
Mauna Loa;10142;Confirmed Eruption;NW and SW rift zones;0;-1800;0;0;Radiocarbon (uncorrected);NA;NA;NA;19.475;-155.608
Haleakala;10276;Confirmed Eruption;Haleakala crater;NA;-1800;0;0;Radiocarbon (uncorrected);NA;NA;NA;20.708;-156.25
Maly Semyachik;19200;Confirmed Eruption;Ceno-Semiachik (SW flank);NA;-1800;0;0;Radiocarbon (corrected);NA;NA;NA;54.135;159.674
Bandaisan;17892;Confirmed Eruption;Numanotaira;NA;-1800;0;0;Tephrochronology;NA;NA;NA;37.601;140.072
Azumayama;17920;Confirmed Eruption;Issaikyo;NA;-1800;0;0;Radiocarbon (corrected);NA;NA;NA;37.735;140.244
Miyakejima;17582;Confirmed Eruption;South flank (Mizutamari maar);3;-1800;0;0;Tephrochronology;NA;NA;NA;34.094;139.526
Aogashima;18302;Confirmed Eruption;Northwest flank;2;-1800;0;0;Radiocarbon (corrected);NA;NA;NA;32.458;139.759
Cayambe;11396;Confirmed Eruption;NA;NA;-1800;0;0;Tephrochronology;NA;NA;NA;0.029;-77.986
Reykjanes;12488;Confirmed Eruption;Reykjaneshryggur, Stampar;2;-1800;0;0;Tephrochronology;NA;NA;NA;63.85;-22.566
Watt, Morne;12370;Confirmed Eruption;NE of Watt Mtn (Valley of Desolation);NA;-1800;0;0;Radiocarbon (uncorrected);NA;NA;NA;15.307;-61.305
Soufriere Guadeloupe;12351;Confirmed Eruption;NA;NA;-1810;0;0;Radiocarbon (corrected);NA;NA;NA;16.044;-61.664
Villarrica;12095;Confirmed Eruption;NA;5;-1810;0;0;Radiocarbon (uncorrected);NA;NA;NA;-39.42;-71.93
Redoubt;20327;Confirmed Eruption;NA;NA;-1810;0;0;Varve Count;NA;NA;NA;60.485;-152.742
Augustine;20254;Confirmed Eruption;NA;NA;-1820;0;0;Radiocarbon (corrected);NA;NA;NA;59.363;-153.43
Rincon de la Vieja;11083;Confirmed Eruption;NA;4;-1820;0;0;Radiocarbon (corrected);NA;NA;NA;Oct.83;-85.324
Reclus;12309;Confirmed Eruption;NA;NA;-1830;0;0;Tephrochronology;NA;NA;NA;-50.964;-73.585
Iskut-Unuk River Cones;20435;Confirmed Eruption;Iskut River;NA;-1830;0;0;Radiocarbon (uncorrected);NA;NA;NA;56.58;-130.55
Kikai;16983;Confirmed Eruption;Inamura-dake;NA;-1830;0;0;Radiocarbon (uncorrected);NA;NA;NA;30.793;130.305
Asosan;17190;Confirmed Eruption;NA;NA;-1830;0;0;Radiocarbon (uncorrected);NA;NA;NA;32.884;131.104
Adams;20512;Confirmed Eruption;SSE flank (2100 m);1;-1850;0;0;Tephrochronology;NA;NA;NA;46.206;-121.49
Haleakala;10275;Confirmed Eruption;SW rift zone (~1600 m);NA;-1850;0;0;Radiocarbon (corrected);NA;NA;NA;20.708;-156.25
Hayes;20400;Confirmed Eruption;NA;NA;-1850;0;0;Tephrochronology;NA;NA;NA;61.64;-152.411
Fujisan;17406;Confirmed Eruption;NA;NA;-1850;0;0;Radiocarbon (uncorrected);NA;NA;NA;35.361;138.728
Nemo Peak;17628;Confirmed Eruption;NA;NA;-1850;0;0;Tephrochronology;NA;NA;NA;49.57;154.808
Azufral;11383;Confirmed Eruption;NA;NA;-1850;0;0;Radiocarbon (uncorrected);NA;NA;NA;1.Aug;-77.68
Hekla;12711;Confirmed Eruption;NE flank (Krokagilsoduhraun), Vatnafjöll;NA;-1850;0;0;Tephrochronology;NA;NA;NA;63.983;-19.666
Katla;12626;Confirmed Eruption;NA;NA;-1850;0;0;Tephrochronology;NA;NA;NA;63.633;-19.083
Agua de Pau;13028;Confirmed Eruption;East flank (Lagoa do Congro);3;-1850;0;0;Radiocarbon (uncorrected);NA;NA;NA;37.77;-25.47
Fuss Peak;20881;Confirmed Eruption;NA;1;-1850;NA;NA;Tephrochronology;NA;NA;NA;50.267;155.246
St. Helens;20520;Confirmed Eruption;NA;6;-1860;0;0;Radiocarbon (corrected);NA;NA;NA;46.2;-122.18
Guagua Pichincha;11467;Confirmed Eruption;NA;NA;-1860;0;0;Radiocarbon (corrected);NA;NA;NA;-0.171;-78.598
Taapaca;11807;Confirmed Eruption;NA;NA;-1860;0;0;Radiocarbon (uncorrected);NA;NA;NA;-18.1;-69.5
Redoubt;20326;Confirmed Eruption;NA;NA;-1870;0;0;Varve Count;NA;NA;NA;60.485;-152.742
Campi Flegrei;10037;Confirmed Eruption;Astroni;4;-1870;0;0;Radiocarbon (uncorrected);NA;NA;NA;40.827;14.139
Michoacan-Guanajuato;10483;Confirmed Eruption;Cerro el Jabalí;3;-1880;0;0;Radiocarbon (uncorrected);NA;NA;NA;19.85;-101.75
Popocatepetl;10511;Confirmed Eruption;Volcán El Fraile;NA;-1890;0;0;Radiocarbon (uncorrected);NA;NA;NA;19.023;-98.622
Colima;10401;Confirmed Eruption;NA;NA;-1890;0;0;Radiocarbon (uncorrected);NA;NA;NA;19.514;-103.62
Dana;20154;Confirmed Eruption;NA;5;-1890;0;0;Radiocarbon (uncorrected);NA;NA;NA;55.641;-161.214
Merapi;15817;Confirmed Eruption;NA;NA;-1890;0;0;Radiocarbon (corrected);NA;NA;NA;-7.54;110.446
Hudson, Cerro;12291;Confirmed Eruption;NA;6;-1890;0;0;Radiocarbon (corrected);NA;NA;NA;-45.9;-72.97
Ghegham Volcanic Ridge;13545;Confirmed Eruption;North part of eastern cone cluster;0;-1900;0;0;Anthropology;NA;NA;NA;40.283;45
Black Peak;20179;Confirmed Eruption;NA;6;-1900;0;0;Tephrochronology;NA;NA;NA;56.552;-158.785
Kanaga;19705;Confirmed Eruption;NA;NA;-1900;0;0;Radiocarbon (corrected);NA;NA;NA;51.923;-177.168
Haleakala;10274;Confirmed Eruption;East rift zone;NA;-1900;0;0;Radiocarbon (uncorrected);NA;NA;NA;20.708;-156.25
Mauna Loa;10141;Confirmed Eruption;SW rift zone;0;-1900;0;0;Radiocarbon (uncorrected);NA;NA;NA;19.475;-155.608
Niigata-Yakeyama;17532;Confirmed Eruption;NA;NA;-1900;0;0;Tephrochronology;NA;NA;NA;36.921;138.036
Katla;12625;Confirmed Eruption;NA;NA;-1910;0;0;Tephrochronology;NA;NA;NA;63.633;-19.083
Katla;12624;Confirmed Eruption;NA;4;-1920;0;0;Radiocarbon (corrected);NA;NA;NA;63.633;-19.083
Calbuco;12242;Confirmed Eruption;NA;NA;-1920;0;0;Radiocarbon (uncorrected);NA;NA;NA;-41.33;-72.618
Sanbesan;17371;Confirmed Eruption;Taihei-zan;4;-1920;0;0;Tephrochronology;NA;NA;NA;35.141;132.622
Parker;16692;Confirmed Eruption;NA;4;-1920;0;0;Radiocarbon (uncorrected);NA;NA;NA;6.113;124.892
Haleakala;10273;Confirmed Eruption;SW rift zone;NA;-1940;0;0;Radiocarbon (uncorrected);NA;NA;NA;20.708;-156.25
Colima;10400;Confirmed Eruption;NA;NA;-1940;0;0;Radiocarbon (corrected);NA;NA;NA;19.514;-103.62
Ichinsky;19601;Confirmed Eruption;NA;NA;-1950;0;0;Radiocarbon (corrected);NA;NA;NA;55.678;157.718
Mageik;20214;Confirmed Eruption;East Mageik;NA;-1950;0;0;Radiocarbon (uncorrected);NA;NA;NA;58.195;-155.253
Koryaksky;19039;Confirmed Eruption;South and SW flanks;NA;-1950;0;0;Radiocarbon (uncorrected);NA;NA;NA;53.321;158.712
Katla;12623;Confirmed Eruption;NA;NA;-1950;0;0;Tephrochronology;NA;NA;NA;63.633;-19.083
Grimsvotn;12758;Confirmed Eruption;Raudholar and Brunuholar;2;-1950;0;0;Tephrochronology;NA;NA;NA;64.416;-17.316
Graciosa;20967;Confirmed Eruption;San Tamao;NA;-1950;NA;NA;Ar/Ar;NA;NA;NA;39.02;-27.97
Chikurachki;20890;Confirmed Eruption;NA;4;-1950;NA;NA;Tephrochronology;NA;NA;NA;50.324;155.461
Etna;13491;Confirmed Eruption;NA;NA;-1980;0;0;Radiocarbon (uncorrected);NA;NA;NA;37.748;14.999
Tenerife;13084;Confirmed Eruption;NW rift zone (Montaña de Chío);NA;-1980;0;0;Radiocarbon (corrected);NA;NA;NA;28.271;-16.641
Villarrica;12094;Confirmed Eruption;NA;0;-1980;0;0;Tephrochronology;NA;NA;NA;-39.42;-71.93
Tolima, Nevado del;11296;Confirmed Eruption;NA;5;-1990;0;0;Radiocarbon (corrected);NA;NA;NA;4.658;-75.33
Savai'i;14805;Confirmed Eruption;North flank (Maugaloa);NA;-1990;0;0;Radiocarbon (corrected);NA;NA;NA;-13.612;-172.525
Raoul Island;14684;Confirmed Eruption;SE Raoul caldera;4;-2000;0;0;Radiocarbon (uncorrected);NA;NA;NA;-29.27;-177.92
Campi Flegrei;10036;Confirmed Eruption;Averno;4;-2000;0;0;Tephrochronology;NA;NA;NA;40.827;14.139
Vaiyots-Sar;13546;Confirmed Eruption;Vaiyots-Sar;NA;-2000;0;0;Anthropology;NA;NA;NA;39.797;45.497
Marra, Jebel;14139;Confirmed Eruption;Deriba caldera;4;-2000;0;0;Radiocarbon (corrected);NA;NA;NA;Dec.95;24.27
Gorely;19003;Confirmed Eruption;NA;2;-2000;0;0;Tephrochronology;NA;NA;NA;52.559;158.03
Nasudake;17871;Confirmed Eruption;Chausu-dake;2;-2000;0;0;Tephrochronology;NA;NA;NA;37.125;139.963
Nikko-Shiranesan;17854;Confirmed Eruption;NA;NA;-2000;0;0;Tephrochronology;NA;NA;NA;36.799;139.376
Miyakejima;17581;Confirmed Eruption;NA;3;-2000;0;0;Radiocarbon (corrected);NA;NA;NA;34.094;139.526
Zaozan [Zaosan];17946;Confirmed Eruption;Goshiki-dake;NA;-2000;0;0;Tephrochronology;NA;NA;NA;38.144;140.44
Iwatesan;17564;Confirmed Eruption;Nishi-yama;NA;-2000;0;0;Radiocarbon (corrected);NA;NA;NA;39.853;141.001
Sheveluch;17659;Confirmed Eruption;NA;5;-2000;0;0;Radiocarbon (corrected);NA;NA;NA;56.653;161.36
Mauna Loa;10140;Confirmed Eruption;SW rift zone;0;-2000;0;0;Radiocarbon (uncorrected);NA;NA;NA;19.475;-155.608
Katla;12622;Confirmed Eruption;NA;NA;-2000;0;0;Tephrochronology;NA;NA;NA;63.633;-19.083
Liamuiga;12337;Confirmed Eruption;NA;4;-2010;0;0;Radiocarbon (uncorrected);NA;NA;NA;17.37;-62.8
Snaefellsjokull;12476;Confirmed Eruption;NA;NA;-2010;0;0;Radiocarbon (uncorrected);NA;NA;NA;64.8;-23.783
Ata;17007;Confirmed Eruption;Kaimon;4;-2010;0;0;Tephrochronology;NA;NA;NA;31.22;130.57
Soufriere St. Vincent;12438;Confirmed Eruption;NA;NA;-2020;0;0;Radiocarbon (uncorrected);NA;NA;NA;13.33;-61.18
Katla;12621;Confirmed Eruption;NA;NA;-2020;0;0;Tephrochronology;NA;NA;NA;63.633;-19.083
Chichon, El;10599;Confirmed Eruption;NA;5;-2030;0;0;Radiocarbon (corrected);NA;NA;NA;17.36;-93.228
Hualalai;10239;Confirmed Eruption;NW rift zone (0.3 km NW of Hainoa);0;-2040;0;0;Radiocarbon (uncorrected);NA;NA;NA;19.692;-155.87
Augustine;20253;Confirmed Eruption;NA;NA;-2040;0;0;Radiocarbon (corrected);NA;NA;NA;59.363;-153.43
Redoubt;20325;Confirmed Eruption;NA;NA;-2040;0;0;Varve Count;NA;NA;NA;60.485;-152.742
Campi Flegrei;10035;Confirmed Eruption;Solfatara;3;-2040;0;0;Tephrochronology;NA;NA;NA;40.827;14.139
Long Island;14954;Confirmed Eruption;NA;6;-2040;0;0;Radiocarbon (uncorrected);NA;NA;NA;-5.358;147.12
Mayotte;14171;Confirmed Eruption;NA;NA;-2050;0;0;Tephrochronology;NA;NA;NA;-12.83;45.17
Rungwe;14027;Confirmed Eruption;NA;5;-2050;0;0;Tephrochronology;NA;NA;NA;-9.135;33.668
Mariveles;16861;Confirmed Eruption;NA;NA;-2050;0;0;Radiocarbon (uncorrected);NA;NA;NA;14.527;120.482
Asosan;17189;Confirmed Eruption;Kishima-dake;3;-2050;0;0;Radiocarbon (corrected);NA;NA;NA;32.884;131.104
Kirishimayama;17096;Confirmed Eruption;Shinmoe-dake (Mae-yama Pumice);3;-2050;0;0;Radiocarbon (uncorrected);NA;NA;NA;31.934;130.862
Aira;17043;Confirmed Eruption;NA;NA;-2050;0;0;Magnetism;NA;NA;NA;31.593;130.657
Iliamna;20275;Confirmed Eruption;Upper NE flank;4;-2050;0;0;Radiocarbon (uncorrected);NA;NA;NA;60.032;-153.09
Ostry;19620;Confirmed Eruption;SW flank cinder cone;NA;-2050;0;0;Radiocarbon (uncorrected);NA;NA;NA;58.18;160.82
Halla;19658;Confirmed Eruption;SW flank (Songaksan tuff ring);NA;-2050;0;0;Radiocarbon (uncorrected);NA;NA;NA;33.361;126.53
Northern EPR at 9.8°N;10330;Confirmed Eruption;East Pacific Rise (9.5 deg N);0;-2050;0;0;Uranium-series;NA;NA;NA;Sep.83;-104.3
Michoacan-Guanajuato;10482;Confirmed Eruption;Valle de Santiago (La Alberca);NA;-2050;0;0;Anthropology;NA;NA;NA;19.85;-101.75
Mauna Loa;10139;Confirmed Eruption;Mokuaweoweo;0;-2050;0;0;Radiocarbon (uncorrected);NA;NA;NA;19.475;-155.608
Shasta;20628;Confirmed Eruption;NA;NA;-2050;0;0;Radiocarbon (uncorrected);NA;NA;NA;41.409;-122.193
Iwatesan;17563;Confirmed Eruption;Higashi-Iwate;NA;-2050;0;0;Radiocarbon (corrected);NA;NA;NA;39.853;141.001
Megata;18073;Confirmed Eruption;NA;NA;-2050;0;0;Tephrochronology;NA;NA;NA;39.95;139.73
Hachijojima;18291;Confirmed Eruption;SE of Nishi-yama, NE of Higashi-yama;5;-2050;0;0;Tephrochronology;NA;NA;NA;33.137;139.766
Izu-Tobu;17375;Confirmed Eruption;Yoichizaka;NA;-2050;0;0;Tephrochronology;NA;NA;NA;34.9;139.098
Fujisan;17405;Confirmed Eruption;NA;NA;-2050;0;0;Radiocarbon (uncorrected);NA;NA;NA;35.361;138.728
Gorely;19002;Confirmed Eruption;NA;2;-2050;0;0;Tephrochronology;NA;NA;NA;52.559;158.03
Mutnovsky;13951;Confirmed Eruption;NA;2;-2050;0;0;Tephrochronology;NA;NA;NA;52.449;158.196
Iliinsky;18912;Confirmed Eruption;NA;NA;-2050;0;0;Radiocarbon (uncorrected);NA;NA;NA;51.498;157.203
Karymsky;19145;Confirmed Eruption;NA;NA;-2050;0;0;Radiocarbon (corrected);NA;NA;NA;54.049;159.443
Tolbachik;19271;Confirmed Eruption;SW flank (Kruglenky);3;-2050;0;0;Tephrochronology;NA;NA;NA;55.832;160.326
Akan;18673;Confirmed Eruption;Kita-yama, Me-Akan (Ponmachineshiri);NA;-2050;0;0;Radiocarbon (uncorrected);NA;NA;NA;43.384;144.013
Mashu;18711;Confirmed Eruption;Kamuinupuri;4;-2050;0;0;Radiocarbon (corrected);NA;NA;NA;43.572;144.561
Katla;12620;Confirmed Eruption;NA;NA;-2050;0;0;Tephrochronology;NA;NA;NA;63.633;-19.083
Sete Cidades;13009;Confirmed Eruption;Caldeira do Alfreres and NW flank;NA;-2050;0;0;Tephrochronology;NA;NA;NA;37.87;-25.78
Askja;12905;Confirmed Eruption;Flatadyngja, other areas NE of Dyngjufjöll;0;-2050;0;0;Tephrochronology;NA;NA;NA;65.033;-16.783
Erebus;13150;Confirmed Eruption;Western Crater (Upper Ice Tower flow);0;-2050;0;0;Ar/Ar;NA;NA;NA;-77.53;167.17
Ljosufjoll;12480;Confirmed Eruption;Krothraunskula, Raudakúla, Graakula;3;-2050;0;0;Tephrochronology;NA;NA;NA;64.9;-22.483
Langjokull;12547;Confirmed Eruption;Lambahraun;0;-2050;0;0;Radiocarbon (corrected);NA;NA;NA;64.85;-19.7
Soufriere Guadeloupe;12345;Uncertain Eruption;NA;NA;-2050;0;0;NA;NA;NA;NA;16.044;-61.664
Cotopaxi;11520;Confirmed Eruption;NA;5;-2050;0;0;Tephrochronology;NA;NA;NA;-0.677;-78.436
Kilauea;20737;Confirmed Eruption;NA;0;-2080;0;0;Radiocarbon (corrected);NA;NA;NA;19.421;-155.287
Campi Flegrei;10034;Confirmed Eruption;Monte Olibano-Accademia;2;-2080;0;0;Tephrochronology;NA;NA;NA;40.827;14.139
Acigol-Nevsehir;13904;Confirmed Eruption;NA;NA;-2080;0;0;Anthropology;NA;NA;NA;38.537;34.621
Guagua Pichincha;11466;Confirmed Eruption;NA;NA;-2090;0;0;Radiocarbon (corrected);NA;NA;NA;-0.171;-78.598
Azufral;11382;Confirmed Eruption;NA;NA;-2095;0;0;Radiocarbon (uncorrected);NA;NA;NA;1.Aug;-77.68
Machin;11307;Confirmed Eruption;NA;NA;-2100;0;0;Radiocarbon (corrected);NA;NA;NA;4.487;-75.389
Pelee;12404;Confirmed Eruption;NA;NA;-2100;0;0;Radiocarbon (corrected);NA;NA;NA;14.809;-61.165
St. Helens;20519;Confirmed Eruption;NA;NA;-2100;0;0;Tephrochronology;NA;NA;NA;46.2;-122.18
Sheveluch;17658;Confirmed Eruption;NA;5;-2100;0;0;Radiocarbon (corrected);NA;NA;NA;56.653;161.36
Avachinsky;19070;Confirmed Eruption;NA;NA;-2100;0;0;Tephrochronology;NA;NA;NA;53.256;158.836
Izu-Tobu;17374;Confirmed Eruption;Omuro-yama;4;-2100;0;0;Radiocarbon (corrected);NA;NA;NA;34.9;139.098
Myokosan;17559;Confirmed Eruption;NA;NA;-2100;0;0;Tephrochronology;NA;NA;NA;36.891;138.114
Orizaba, Pico de;10565;Confirmed Eruption;NA;3;-2110;0;0;Radiocarbon (uncorrected);NA;NA;NA;19.Mar;-97.27
Andahua-Orcopampa;11737;Confirmed Eruption;Cerro Tichsó;NA;-2110;0;0;Radiocarbon (uncorrected);NA;NA;NA;-15.42;-72.33
Katla;12619;Confirmed Eruption;NA;NA;-2110;0;0;Tephrochronology;NA;NA;NA;63.633;-19.083
Haleakala;10272;Confirmed Eruption;Haleakala crater (Puu Maile);NA;-2120;0;0;Radiocarbon (uncorrected);NA;NA;NA;20.708;-156.25
Fort Portal;14037;Confirmed Eruption;NA;NA;-2120;0;0;Radiocarbon (uncorrected);NA;NA;NA;0.7;30.25
San Martin;10583;Confirmed Eruption;NA;NA;-2130;0;0;Radiocarbon (uncorrected);NA;NA;NA;18.57;-95.2
Soufriere St. Vincent;12437;Confirmed Eruption;NA;NA;-2135;0;0;Radiocarbon (uncorrected);NA;NA;NA;13.33;-61.18
Villarrica;12093;Confirmed Eruption;NA;NA;-2140;0;0;Radiocarbon (uncorrected);NA;NA;NA;-39.42;-71.93
Mauna Loa;10120;Confirmed Eruption;NE rift zone;0;-2150;0;0;Radiocarbon (uncorrected);NA;NA;NA;19.475;-155.608
Sheveluch;17657;Confirmed Eruption;NA;3;-2150;0;0;Tephrochronology;NA;NA;NA;56.653;161.36
